name,google_url,categorie,address,phone,website,note,nb_avis,accessible,chiens_acceptes,livraison,livraison_sans_contact,service_de_drive,vente_a_emporter,repas_sur_place,code_plus
Sucre & Salé,https://www.google.com/maps/place/Sucre+%26+Sal%C3%A9/data=!4m7!3m6!1s0x8d0ecb9f109b20c9:0xd35b8fb6c22370d5!8m2!3d5.5032323!4d-54.0290698!16s%2Fg%2F11sy2pdmj_!19sChIJySCbEJ_LDo0R1XAjwraPW9M?authuser=0&hl=fr&rclk=1,Crêperie,"97320 Rue du Lt Col Chandon, Saint-Laurent-du-Maroni 97320, Guyane française",+594 694 42 13 32,,"3,9",11,non,,,,,oui,,
Franco's snack et grill,https://www.google.com/maps/place/Franco%27s+snack+et+grill/data=!4m7!3m6!1s0x8d0ecb90c7a05b51:0x4d60d79cef46f43d!8m2!3d5.4847146!4d-54.0431113!16s%2Fg%2F11fvlhrd58!19sChIJUVugx5DLDo0RPfRG75zXYE0?authuser=0&hl=fr&rclk=1,Restaurant,"12 Rue des Maripas, Saint-Laurent-du-Maroni 97320, Guyane française",+594 694 01 81 99,,"4,2",28,non,,oui,,,oui,oui,
Hôtel La Tentiaire,https://www.google.com/maps/place/H%C3%B4tel+La+Tentiaire/data=!4m10!3m9!1s0x8d0eca4db34eed79:0x8e78b50d11cd7fa3!5m2!4m1!1i2!8m2!3d5.502988!4d-54.027675!16s%2Fg%2F11c4fdlnsq!19sChIJee1Os03KDo0Ro3_NEQ21eI4?authuser=0&hl=fr&rclk=1,,"12 Av. du Président Franklin Roosevelt, Saint-Laurent-du-Maroni 97320, Guyane française",+594 594 34 26 00,latentiaire.fr,"3,6",141,non,,,,,,,
MORA SNACK,https://www.google.com/maps/place/MORA+SNACK/data=!4m7!3m6!1s0x8d0ecb007b677f83:0x1b852c6ed10d8ca3!8m2!3d5.4900087!4d-54.0378143!16s%2Fg%2F11m6nrnlgt!19sChIJg39newDLDo0Ro4wN0W4shRs?authuser=0&hl=fr&rclk=1,Restaurant,"3 Rue de la Ville, Saint-Laurent-du-Maroni 97320, Guyane française",,,4,1,non,,,,,,,
Pizzeria Petit Bateau,https://www.google.com/maps/place/Pizzeria+Petit+Bateau/data=!4m7!3m6!1s0x8d0ecb0d274d183b:0xee833ad45ac0fb7c!8m2!3d5.4904813!4d-54.0327311!16s%2Fg%2F11qmx7v_yf!19sChIJOxhNJw3LDo0RfPvAWtQ6g-4?authuser=0&hl=fr&rclk=1,Pizzeria,"23, 97320 Rue du Bac, Saint-Laurent-du-Maroni 97320, Guyane française",+594 594 48 03 51,,3,57,non,,oui,,,oui,,
Rotie man,https://www.google.com/maps/place/Rotie+man/data=!4m7!3m6!1s0x8d0ecb5ff1c76507:0x28cc3890c12e762d!8m2!3d5.4908361!4d-54.035879!16s%2Fg%2F11trfb87ds!19sChIJB2XH8V_LDo0RLXYuwZA4zCg?authuser=0&hl=fr&rclk=1,Restauration rapide,"18, 97320 Rue des Agoutis, Saint-Laurent-du-Maroni 97320, Guyane française",+594 694 47 38 99,,,0,non,,,,,oui,,
Guingamp Snack (Guingvmp),https://www.google.com/maps/place/Guingamp+Snack+%28Guingvmp%29/data=!4m7!3m6!1s0x8d0ecb8c295bbab5:0x6a8da0f2e99d0469!8m2!3d5.4761609!4d-54.0246098!16s%2Fg%2F11srnhjsd2!19sChIJtbpbKYzLDo0RaQSd6fKgjWo?authuser=0&hl=fr&rclk=1,Restauration rapide,"14 Imp. Alemi, Saint-Laurent-du-Maroni 97320, Guyane française",+594 694 48 08 48,,5,2,non,,oui,oui,,oui,oui,
Mr woo restaurant by night,https://www.google.com/maps/place/Mr+woo+restaurant+by+night/data=!4m7!3m6!1s0x8d0ecbd2468ad7e7:0x62215c13c7676e1c!8m2!3d5.4845765!4d-54.0195477!16s%2Fg%2F11x_sl8wnw!19sChIJ59eKRtLLDo0RHG5nxxNcIWI?authuser=0&hl=fr&rclk=1,Restauration rapide,"97320 Av. Paul Castaing, Saint-Laurent-du-Maroni 97320, Guyane française",+594 694 09 06 72,sumupstore.com,,0,non,,oui,oui,,oui,,
Café Les Amis Du Néréides,https://www.google.com/maps/place/Caf%C3%A9+Les+Amis+Du+N%C3%A9r%C3%A9ides/data=!4m7!3m6!1s0x8d0eca52c7cad601:0x596dfbca418d7952!8m2!3d5.5053252!4d-54.0318292!16s%2Fg%2F11gf4ty3_g!19sChIJAdbKx1LKDo0RUnmNQcr7bVk?authuser=0&hl=fr&rclk=1,Café,"GX49+47M, Awala-Yalimapo 97320, Guyane française",+594 594 27 84 30,marinaslm.com,"4,1",32,non,,,,,,oui,
Poulets frites,https://www.google.com/maps/place/Poulets+frites/data=!4m7!3m6!1s0x8d0ecb005582a47d:0x3aa7a136ea7c5687!8m2!3d5.4832197!4d-54.014372!16s%2Fg%2F11y8t8tl4t!19sChIJfaSCVQDLDo0Rh1Z86jahpzo?authuser=0&hl=fr&rclk=1,Restauration rapide,"18, 97320 Rue des Tamarins, Saint-Laurent-du-Maroni 97320, Guyane française",,,3,1,non,,,,,oui,,
Lawa cuisine,https://www.google.com/maps/place/Lawa+cuisine/data=!4m7!3m6!1s0x8d0ecbcb17caabdd:0x80b613e4fe684c16!8m2!3d5.492119!4d-54.0361228!16s%2Fg%2F11t_k1j8dc!19sChIJ3avKF8vLDo0RFkxo_uQTtoA?authuser=0&hl=fr&rclk=1,Restauration rapide,"Saint-Laurent-du-Maroni 97320, Guyane française",+594 694 47 55 06,,,0,non,,,,,oui,oui,
Pizza Flash,https://www.google.com/maps/place/Pizza+Flash/data=!4m7!3m6!1s0x8d0eca4e06fa7b3b:0xd1b4ea181b0da41a!8m2!3d5.5014742!4d-54.0298541!16s%2Fg%2F11fyl9ljyv!19sChIJO3v6Bk7KDo0RGqQNGxjqtNE?authuser=0&hl=fr&rclk=1,Pizzas à emporter,"GX2C+H3J, Rue Victor Schoelcher, Saint-Laurent-du-Maroni 97320, Guyane française",+594 594 34 49 89,,"3,8",52,non,,,,,oui,,
Amazonie Accueil,https://www.google.com/maps/place/Amazonie+Accueil/data=!4m7!3m6!1s0x8d0eca50618dd3a1:0xd70d1b64b2d682d8!8m2!3d5.4983044!4d-54.0328939!16s%2Fg%2F11c1cck50b!19sChIJodONYVDKDo0R2ILWsmQbDdc?authuser=0&hl=fr&rclk=1,Hostellerie,"3 Rue Roland Barrat, Saint-Laurent-du-Maroni 97320, Guyane française",,escapade-carbet.com,"4,5",30,non,,,,,,,
HÔTEL STAR,https://www.google.com/maps/place/H%C3%94TEL+STAR/data=!4m7!3m6!1s0x8d0eca4fd3c94ce1:0xc07f87fd6b2f8fdb!8m2!3d5.4989047!4d-54.0296715!16s%2Fg%2F11c5qmc16k!19sChIJ4UzJ00_KDo0R248va_2Hf8A?authuser=0&hl=fr&rclk=1,Hôtel,"FXXC+H48, Rue Thiers, Saint-Laurent-du-Maroni 97320, Guyane française",+594 594 34 10 84,guyane-amazonie.fr,"3,1",75,non,,,,,,,
Jo'Burger Snack Restaurant,https://www.google.com/maps/place/Jo%27Burger+Snack+Restaurant/data=!4m7!3m6!1s0x8d0ecb1144d7dfc7:0x3d2a73869c147f85!8m2!3d5.5027514!4d-54.0299604!16s%2Fg%2F11sq27z_yc!19sChIJx9_XRBHLDo0RhX8UnIZzKj0?authuser=0&hl=fr&rclk=1,Restauration rapide,"1 rue thiers saint laurent du maroni, 97320, Guyane française",+594 594 27 79 21,,"2,9",44,non,,,,,oui,oui,
Plantin Burger by Adfood,https://www.google.com/maps/place/Plantin+Burger+by+Adfood/data=!4m7!3m6!1s0x8d0eb5b48971a905:0x15b7abcfa09db4fa!8m2!3d5.4499645!4d-54.0500947!16s%2Fg%2F11kp_4r7kz!19sChIJBalxibS1Do0R-rSdoM-rtxU?authuser=0&hl=fr&rclk=1,Restaurant de hamburgers,"32 Rue des Ébeniers, Saint-Laurent-du-Maroni 97320, Guyane française",+594 694 24 15 77,,"3,8",24,non,,oui,,,oui,,
Grâce Divine - Bakery,https://www.google.com/maps/place/Gr%C3%A2ce+Divine+-+Bakery/data=!4m7!3m6!1s0x8d0ecb524730ce75:0x96c79ae5d566261d!8m2!3d5.4990565!4d-54.0170382!16s%2Fg%2F11wq4qzt01!19sChIJdc4wR1LLDo0RHSZm1eWax5Y?authuser=0&hl=fr&rclk=1,Restaurant brunch,"21 rue des Elfes, Saint-Laurent-du-Maroni 97320, Guyane française",+594 694 25 65 44,l.instagram.com,,0,non,,oui,,oui,,oui,
Hôtel Kaz Papillon,https://www.google.com/maps/place/H%C3%B4tel+Kaz+Papillon/data=!4m10!3m9!1s0x8d0ecb7652860275:0x426cab8771f8f811!5m2!4m1!1i2!8m2!3d5.4989309!4d-54.0297081!16s%2Fg%2F11vsbnrqh8!19sChIJdQKGUnbLDo0REfj4cYerbEI?authuser=0&hl=fr&rclk=1,,"26 bis Rue Thiers, Saint-Laurent-du-Maroni 97320, Guyane française",+594 594 34 10 84,kaz-papillon.com,"2,7",16,non,,,,,,,
Coffee Time,https://www.google.com/maps/place/Coffee+Time/data=!4m7!3m6!1s0x8d0ecb0010c11aed:0xe04a02a54dec6825!8m2!3d5.5011671!4d-54.030985!16s%2Fg%2F11xyvf9l0x!19sChIJ7RrBEADLDo0RJWjsTaUCSuA?authuser=0&hl=fr&rclk=1,Café,"25, 97320 Avenue du Général de Gaulle, Saint-Laurent-du-Maroni 97320, Guyane française",+594 694 07 09 71,,4,1,non,,,,,,,
Village chinois,https://www.google.com/maps/place/Village+chinois/data=!4m7!3m6!1s0x8d0ecb004edda20f:0xd71c7174677da835!8m2!3d5.4998135!4d-54.0333802!16s%2Fg%2F11v_4wc322!19sChIJD6LdTgDLDo0RNah9Z3RxHNc?authuser=0&hl=fr&rclk=1,Restaurant familial,"Village chinois , Saint-Laurent-du-Maroni 97320, Guyane française",,,,0,non,,,,,oui,oui,
Carbet Toubo,https://www.google.com/maps/place/Carbet+Toubo/data=!4m7!3m6!1s0x8d0ec848aa4f92b5:0x42b405b35e85a019!8m2!3d5.4867738!4d-53.9434102!16s%2Fg%2F11c4wwgfy5!19sChIJtZJPqkjIDo0RGaCFXrMFtEI?authuser=0&hl=fr&rclk=1,Lodge,"F3P4+PJ4, Saint-Laurent-du-Maroni 97320, Guyane française",+594 694 25 58 04,,"4,7",15,non,,,,,,,
Le clos des ébéniers,https://www.google.com/maps/place/Le+clos+des+%C3%A9b%C3%A9niers/data=!4m7!3m6!1s0x8d0eb5003f66f059:0xef97f5f8a99376e7!8m2!3d5.4510482!4d-54.0439498!16s%2Fg%2F11w9pklzk0!19sChIJWfBmPwC1Do0R53aTqfj1l-8?authuser=0&hl=fr&rclk=1,Hôtel,"3, 97320 Rue des Ébeniers, Saint-Laurent-du-Maroni, Guyane française",+594 694 26 90 88,bookings.zenchef.com,"4,3",13,non,,,,,,,
Ouest Pizza,https://www.google.com/maps/place/Ouest+Pizza/data=!4m7!3m6!1s0x8d0ecb002da9a19f:0xc4efe81bbc9a03d2!8m2!3d5.4995809!4d-54.031151!16s%2Fg%2F11w2j4_lst!19sChIJn6GpLQDLDo0R0gOavBvo78Q?authuser=0&hl=fr&rclk=1,Pizzas à emporter,"97320 Av. Felix Eboue, Saint-Laurent-du-Maroni 97320, Guyane française",,,4,1,non,,,,,,,
BIKIN SNAK,https://www.google.com/maps/place/BIKIN+SNAK/data=!4m7!3m6!1s0x8d0ecb0045fb254b:0x44b99708a836def4!8m2!3d5.489826!4d-54.0364399!16s%2Fg%2F11xs1pxs9t!19sChIJSyX7RQDLDo0R9N42qAiXuUQ?authuser=0&hl=fr&rclk=1,Snack,"12, 97320 Rue Emmanuel Tolinga, Saint-Laurent-du-Maroni 97320, Guyane française",,,,0,non,,,,,,,
Snack KIKI,https://www.google.com/maps/place/Snack+KIKI/data=!4m7!3m6!1s0x8d0eb5877b395c37:0x20fb01fe94a93906!8m2!3d5.4505626!4d-54.044783!16s%2Fg%2F11s7t1wrz4!19sChIJN1w5e4e1Do0RBjmplP4B-yA?authuser=0&hl=fr&rclk=1,Restauration rapide,"1 Rue des Ébeniers, Saint-Laurent-du-Maroni 97320, Guyane française",+594 694 93 07 02,,"3,8",4,non,,oui,oui,,oui,oui,
Café U,https://www.google.com/maps/place/Caf%C3%A9+U/data=!4m7!3m6!1s0x8d0ecb000927facf:0x792aaca5a9615fa5!8m2!3d5.49338!4d-54.032332!16s%2Fg%2F11xvn_6yrv!19sChIJz_onCQDLDo0RpV9hqaWsKnk?authuser=0&hl=fr&rclk=1,Café,"1, 97320 Rue du Port, Saint-Laurent-du-Maroni 97320, Guyane française",,,,0,non,,,,,,,
Baboo Tea - SLM,https://www.google.com/maps/place/Baboo+Tea+-+SLM/data=!4m7!3m6!1s0x8d0ecb005e4de941:0x66bf44b1e1c02033!8m2!3d5.5021984!4d-54.0292758!16s%2Fg%2F11vrfrhnyd!19sChIJQelNXgDLDo0RMyDA4bFEv2Y?authuser=0&hl=fr&rclk=1,Marchand de glaces,"GX2C+V7H, Rue Victor Hugo, Saint-Laurent-du-Maroni 97320, Guyane française",,,"4,3",6,non,,,,,oui,,
KALINA TAPALA,https://www.google.com/maps/place/KALINA+TAPALA/data=!4m7!3m6!1s0x8d0eb50cde495577:0xfa2f560d1e1c5df8!8m2!3d5.4539863!4d-54.0493161!16s%2Fg%2F11hb4k6vq4!19sChIJd1VJ3gy1Do0R-F0cHg1WL_o?authuser=0&hl=fr&rclk=1,Gîte,"15 allee des Tachinis, 97320, Guyane française",+594 694 21 28 78,kalina-tapala.fr,"4,7",20,non,,,,,,,
Djakie Food corner,https://www.google.com/maps/place/Djakie+Food+corner/data=!4m7!3m6!1s0x8d0ecb0f2dda3263:0x9c1f1107c92c66ee!8m2!3d5.4829526!4d-54.0162181!16s%2Fg%2F11qpz35rfk!19sChIJYzLaLQ_LDo0R7mYsyQcRH5w?authuser=0&hl=fr&rclk=1,Restaurant,"FXMM+5GM, Saint-Laurent-du-Maroni 97320, Guyane française",+597 818-6145,,,0,non,,,,,oui,oui,
L'ACOUSTIK LOUNGE,https://www.google.com/maps/place/L%27ACOUSTIK+LOUNGE/data=!4m7!3m6!1s0x8d0ecbb5055a3407:0x576174061ca77402!8m2!3d5.5071877!4d-54.0215615!16s%2Fg%2F11hcw2qrky!19sChIJBzRaBbXLDo0RAnSnHAZ0YVc?authuser=0&hl=fr&rclk=1,Restaurant français,"25 Chem. du Paddock, Saint-Laurent-du-Maroni 97320, Guyane française",+594 694 03 64 74,,"4,1",122,oui,,,,,,,
Rotisseur de l'ouest,https://www.google.com/maps/place/Rotisseur+de+l%27ouest/data=!4m7!3m6!1s0x8d0ecba69656120d:0x8652d4c6358f6322!8m2!3d5.4982643!4d-54.0319461!16s%2Fg%2F11kbngsdkb!19sChIJDRJWlqbLDo0RImOPNcbUUoY?authuser=0&hl=fr&rclk=1,Magasin vendant du poulet,"avenue Félix Eboué Saint Laurent du Maroni, 97320, Guyane française",,,,0,non,,,,,,,
Restaurant Chez Mya,https://www.google.com/maps/place/Restaurant+Chez+Mya/data=!4m7!3m6!1s0x8d0e167503b8a1d1:0x78543b7c81f4bfaf!8m2!3d5.377289!4d-52.957262!16s%2Fg%2F11g6pwzbx3!19sChIJ0aG4A3UWDo0Rr7_0gXw7VHg?authuser=0&hl=fr&rclk=1,Restaurant,"9 Avenue Elie CASTOR, Sinnamary 97315, Guyane française",+594 594 34 51 71,,"4,2",122,oui,,non,,,,oui,"92GV+W3 Sinnamary, Guyane française"
SURIGUYANE SNACK,https://www.google.com/maps/place/SURIGUYANE+SNACK/data=!4m7!3m6!1s0x8d0e17137a70b401:0xd928e20dec593eef!8m2!3d5.3780003!4d-52.9583933!16s%2Fg%2F11tf40v1_w!19sChIJAbRwehMXDo0R7z5Z7A3iKNk?authuser=0&hl=fr&rclk=1,Restaurant,"5 Rue d'Inkerman, Sinnamary 97315, Guyane française",+594 694 20 46 80,,"4,7",24,non,,non,,,oui,oui,"92HR+6J Sinnamary, Guyane française"
Chez Oumar,https://www.google.com/maps/place/Chez+Oumar/data=!4m7!3m6!1s0x8d0de1b8b13804e7:0xe6456e1b8645d1df!8m2!3d5.0658327!4d-53.0373644!16s%2Fg%2F11nn77zls4!19sChIJ5wQ4sbjhDY0R39FFhhtuReY?authuser=0&hl=fr&rclk=1,Restaurant,"PK 26, Rte de Petit Saut, Sinnamary 97315, Guyane française",+594 694 41 40 08,,"4,2",30,non,,,,,,,"3X87+83 Sinnamary, Guyane française"
Le Pakira,https://www.google.com/maps/place/Le+Pakira/data=!4m7!3m6!1s0x8d0e1675666eed4b:0xc90144377f100a0c!8m2!3d5.3779867!4d-52.9593955!16s%2Fg%2F11c11y5qhd!19sChIJS-1uZnUWDo0RDAoQfzdEAck?authuser=0&hl=fr&rclk=1,,"22 Rue constantin verderosa 97315, Guyane française",+594 594 34 50 49,,4,80,non,,,,,,,"92HR+56 Sinnamary, Guyane française"
Jet amazonia,https://www.google.com/maps/place/Jet+amazonia/data=!4m7!3m6!1s0x8d12110015b5123b:0xa69da88222acba23!8m2!3d4.8936911!4d-52.4923202!16s%2Fg%2F11www_zsrt!19sChIJOxK1FQAREo0RI7qsIoKonaY?authuser=0&hl=fr&rclk=1,Restaurant,"Fabre, 2, Rue de L’Abbe Fabre, 97356 Rue de L’Abbe, Montsinéry-Tonnegrande 97356, Guyane française",+594 678 38 75 27,,5,12,non,,non,,,,,"VGV5+F3 Montsinéry-Tonnegrande, Guyane française"
Aux Saveurs Des Cascades,https://www.google.com/maps/place/Aux+Saveurs+Des+Cascades/data=!4m7!3m6!1s0x8d126d82d1fbbe2d:0x7f737799047ba59f!8m2!3d4.7953494!4d-52.4582278!16s%2Fg%2F11vww4c4p5!19sChIJLb770YJtEo0Rn6V7BJl3c38?authuser=0&hl=fr&rclk=1,Restaurant,"574 rd5 le cascades, Montsinéry-Tonnegrande 97356, Guyane française",+594 694 90 37 79,,"3,1",18,oui,oui,,,,,,"QGWR+4P Montsinéry-Tonnegrande, Guyane française"
Traiteur Fleur de sel,https://www.google.com/maps/place/Traiteur+Fleur+de+sel/data=!4m7!3m6!1s0x8d12118123a5a7e9:0x2b931be4efe04cf8!8m2!3d4.8903251!4d-52.4933665!16s%2Fg%2F11df0nz1hg!19sChIJ6aelI4EREo0R-Ezg7-Qbkys?authuser=0&hl=fr&rclk=1,Traiteur,"5 Rue du bois coton, Lotissement du fromager Montsinéry Tonnegrande, 97356, Guyane française",+594 694 21 20 83,,"4,4",16,oui,,,,,,,"VGR4+4M Montsinéry-Tonnegrande, Guyane française"
Montsinéry,https://www.google.com/maps/place/Montsin%C3%A9ry/data=!4m7!3m6!1s0x8d12118127ce7d23:0x5eb662cdc0828549!8m2!3d4.8947209!4d-52.5025224!16s%2Fg%2F11cn9n1fvw!19sChIJI33OJ4EREo0RSYWCwM1itl4?authuser=0&hl=fr&rclk=1,,,,,,0,non,,,,,,,
Ti carbet,https://www.google.com/maps/place/Ti+carbet/data=!4m7!3m6!1s0x8d12110061ff100f:0xc5f9e03d6426831c!8m2!3d4.891659!4d-52.4918091!16s%2Fg%2F11yhhd7w33!19sChIJDxD_YQAREo0RHIMmZD3g-cU?authuser=0&hl=fr&rclk=1,Restaurant français,"VGR5+M78, River 97356, Guyane française",,,5,4,non,,,,,,,
Snack Thaïse,https://www.google.com/maps/place/Snack+Tha%C3%AFse/data=!4m7!3m6!1s0x8d121111541f5abd:0x4de131e8ea2d94c0!8m2!3d4.8920274!4d-52.4926496!16s%2Fg%2F11v10twlqs!19sChIJvVofVBEREo0RwJQt6ugx4U0?authuser=0&hl=fr&rclk=1,Restaurant,"8 rue Général Felix Eboue, Montsinery-Tonnegrande 97356, Guyane française",+594 694 13 53 23,,,0,oui,,oui,oui,,,,"VGR4+RW Montsinéry-Tonnegrande, Guyane française"
snack thais,https://www.google.com/maps/place/snack+thais/data=!4m7!3m6!1s0x8d12115ae2e53a5d:0x164cb8b7fce02d5a!8m2!3d4.8947209!4d-52.5025224!16s%2Fg%2F11tmk2jhl2!19sChIJXTrl4loREo0RWi3g_Le4TBY?authuser=0&hl=fr&rclk=1,Restaurant,"bourg de Montsinery, 14 rue Félix éboué, Montsinery 97356, Guyane française",+594 694 13 53 23,,,0,non,,non,,,,,"VFVW+VX Montsinéry-Tonnegrande, Guyane française"
Le Montsinery,https://www.google.com/maps/place/Le+Montsinery/data=!4m7!3m6!1s0x8d12114dc0b347cb:0xb7d122deba5a91ae!8m2!3d4.8928496!4d-52.4924276!16s%2Fg%2F11fmxz_rmb!19sChIJy0ezwE0REo0RrpFaut4i0bc?authuser=0&hl=fr&rclk=1,Restaurant,"D14, Montsinery 97356, Guyane française",+594 594 29 46 39,,4,56,oui,,,,,,,"VGV5+42 Montsinéry-Tonnegrande, Guyane française"
Kôté rivière,https://www.google.com/maps/place/K%C3%B4t%C3%A9+rivi%C3%A8re/data=!4m7!3m6!1s0x8d126ded3958e2cd:0xddaec094042152eb!8m2!3d4.786252!4d-52.4891909!16s%2Fg%2F11sczrys1h!19sChIJzeJYOe1tEo0R61IhBJTArt0?authuser=0&hl=fr&rclk=1,Restaurant,"Bourg de Montsinéry Montsinery, Tonnegrande 97356, Guyane française",+594 594 00 00 00,koteriviere.fr,,0,non,,,,,,,"QGP6+G8 Montsinéry-Tonnegrande, Guyane française"
Aux deux saveurs,https://www.google.com/maps/place/Aux+deux+saveurs/data=!4m7!3m6!1s0x8d72f15f47029003:0xe20774a507df84b0!8m2!3d3.6251201!4d-53.212383!16s%2Fg%2F11rq2lztdq!19sChIJA5ACR1_xco0RsITfB6V0B-I?authuser=0&hl=fr&rclk=1,Restaurant créole,"L'extension, Saül 97314, Guyane française",+594 694 12 36 30,instagram.com,5,3,non,,non,,,oui,oui,
Gîte-Restaurant A Ké Nou,https://www.google.com/maps/place/G%C3%AEte-Restaurant+A+K%C3%A9+Nou/data=!4m7!3m6!1s0x8d72f07d64b23fdd:0x7cc2de5da335ac99!8m2!3d3.6236909!4d-53.2092813!16s%2Fg%2F11f01ztfng!19sChIJ3T-yZH3wco0Rmaw1o13ewnw?authuser=0&hl=fr&rclk=1,Restaurant,"JQFR+F7G, Saül 97314, Guyane française",,gite-restaurantakenou-saul.com,"3,7",18,non,,,,,,oui,
Chez Lulu,https://www.google.com/maps/place/Chez+Lulu/data=!4m7!3m6!1s0x8d732b69c878b825:0xbc5f78ac48b4384c!8m2!3d3.624747!4d-53.2116225!16s%2Fg%2F11v56ppyw1!19sChIJJbh4yGkrc40RTDi0SKx4X7w?authuser=0&hl=fr&rclk=1,Hostel,"Le bourg, 97314, Saül, Guyane française",+594 694 13 80 12,,5,10,non,,,,,,,
Chez Tifamme,https://www.google.com/maps/place/Chez+Tifamme/data=!4m7!3m6!1s0x8d737d577599fa8f:0x6e24898a43e5631a!8m2!3d3.6418163!4d-54.0314015!16s%2Fg%2F11s36tc2xm!19sChIJj_qZdVd9c40RGmPlQ4qJJG4?authuser=0&hl=fr&rclk=1,Restaurant,"27 Av. Léonard Domerger, Maripasoula 97370, Guyane française",+594 694 20 11 39,,"4,8",8,non,,non,,,oui,oui,
Restaurant Etana,https://www.google.com/maps/place/Restaurant+Etana/data=!4m7!3m6!1s0x8d737d9814be5e7b:0x3d380c334a2157dc!8m2!3d3.6435849!4d-54.0310226!16s%2Fg%2F11q1c_b6kq!19sChIJe16-FJh9c40R3FchSjMMOD0?authuser=0&hl=fr&rclk=1,Restaurant,"JXV9+CHQ, rue Difou Pasi, Maripasoela 97370, Guyane française",+594 694 43 01 23,,5,1,non,,non,,,oui,oui,
Madame DÉDÉ,https://www.google.com/maps/place/Madame+D%C3%89D%C3%89/data=!4m7!3m6!1s0x8d737c39f2df580b:0x7cc6669857a3c162!8m2!3d3.6420838!4d-54.0312599!16s%2Fg%2F11c6vc50vh!19sChIJC1jf8jl8c40RYsGjV5hmxnw?authuser=0&hl=fr&rclk=1,Hôtel,"18, 97370 Av. Léonard Domerger, Maripasoula 97370, Guyane française",+594 694 26 10 60,,"3,7",19,non,,,,,,,
Chez Tonio,https://www.google.com/maps/place/Chez+Tonio/data=!4m7!3m6!1s0x8d737daf4b414917:0x3f587cd535c24da2!8m2!3d3.6411593!4d-54.0289979!16s%2Fg%2F11rn5hcl9k!19sChIJF0lBS699c40Rok3CNdV8WD8?authuser=0&hl=fr&rclk=1,Restaurant,"JXRC+FC6, Avenue Domerger, Maripasoula 97370, Guyane française",,,5,1,non,,,,,oui,oui,
Le Swity Restaurant,https://www.google.com/maps/place/Le+Swity+Restaurant/data=!4m7!3m6!1s0x8d737d4689480fef:0xb9c45ae37354a16c!8m2!3d3.6433392!4d-54.0420796!16s%2Fg%2F11spdf8mg_!19sChIJ7w9IiUZ9c40RbKFUc-NaxLk?authuser=0&hl=fr&rclk=1,Restaurant surinamais,"11 Passage de l'inini, Rue Difou Pasi, Maripasoula 97370, Guyane française",+594 694 20 85 66,,5,1,non,,,,,oui,oui,
Auberge de la Montagne,https://www.google.com/maps/place/Auberge+de+la+Montagne/data=!4m7!3m6!1s0x8d737c38329cf321:0xf4d8434655830ef6!8m2!3d3.6429979!4d-54.0296858!16s%2Fg%2F11dx8qg3wg!19sChIJIfOcMjh8c40R9g6DVUZD2PQ?authuser=0&hl=fr&rclk=1,Chambre d'hôtes,"JXVC+54W, Rue Angélique, Maripasoula 97370, Guyane française",+594 694 42 62 00,,"4,2",30,non,,,,,,,
Snack Chez Prospa,https://www.google.com/maps/place/Snack+Chez+Prospa/data=!4m7!3m6!1s0x8d737d6eebae1e5b:0x6e1e0fa1a52f5f69!8m2!3d3.6392735!4d-54.0287772!16s%2Fg%2F11h5v95_3k!19sChIJWx6u6259c40RaV8vpaEPHm4?authuser=0&hl=fr&rclk=1,Restaurant,"11 Rue du Père André Boblin, Maripasoela 97370, Guyane française",,,4,4,non,,non,,,oui,oui,
Chez Cesar,https://www.google.com/maps/place/Chez+Cesar/data=!4m7!3m6!1s0x8d737d38acf1d7bd:0x91f8ee7c3377d042!8m2!3d3.6400243!4d-54.0294659!16s%2Fg%2F11gtb046r1!19sChIJvdfxrDh9c40RQtB3M3zu-JE?authuser=0&hl=fr&rclk=1,Bar,"Angle Rue de l'itany et, rue du lieutenant Becker, Guyane française",+594 694 15 86 48,,"4,7",20,non,,,,,,oui,
Le Casanova,https://www.google.com/maps/place/Le+Casanova/data=!4m7!3m6!1s0x8d737dc1cde9b0bd:0x7e1700a7dd4bb5bd!8m2!3d3.6471948!4d-54.0315499!16s%2Fg%2F11ykjw29pd!19sChIJvbDpzcF9c40RvbVL3acAF34?authuser=0&hl=fr&rclk=1,Pizzeria,"Route Lucien Vauchel, Maripasoula 97370, Guyane française",+594 694 22 21 87,,5,1,non,,,,,,,
Resto du fleuve,https://www.google.com/maps/place/Resto+du+fleuve/data=!4m7!3m6!1s0x8d737d1caec70967:0x3e8b634219ac966d!8m2!3d3.655036!4d-54.0361293!16s%2Fg%2F11j_667054!19sChIJZwnHrhx9c40RbZasGUJjiz4?authuser=0&hl=fr&rclk=1,Restauration rapide,"1530 route Lucien vochel, Maripasoula 97370, Guyane française",+594 694 98 56 37,,5,1,non,,non,,,oui,oui,
Snack Lulu,https://www.google.com/maps/place/Snack+Lulu/data=!4m7!3m6!1s0x8d737dfaa3472e11:0x7d73319278580ca9!8m2!3d3.6440148!4d-54.0306973!16s%2Fg%2F11gyxh8s1m!19sChIJES5Ho_p9c40RqQxYeJIxc30?authuser=0&hl=fr&rclk=1,Restaurant,"13 Passage de L’inini, Maripasoula 97370, Guyane française",+594 694 38 08 69,,4,3,non,,,,,,,
